geneID,Entry,geneNames,geneName
YIL006W,P40556,YIA6;NDT1;YIL006W,YIA6
YIL028W,P40539,YIL028W,YIL028W
YLR012C,Q07927,YLR012C,YLR012C
YLL016W,P0CF34,SDC25;SCD25;YLL016W;L1309,SDC25
YLR031W,Q07978,YLR031W,YLR031W
YLL032C,Q07834,YLL032C,YLL032C
YLR036C,Q07986,YLR036C,YLR036C
YLR040C,Q07988,YLR040C,YLR040C
YLR042C,Q07990,YLR042C,YLR042C
YLR046C,Q12253,YLR046C;L2111,YLR046C
YLR049C,Q12110,YLR049C;L2121,YLR049C
YLR050C,Q12155,YLR050C;L2125,YLR050C
YLR122C,Q12312,YLR122C;L2967;L9233.11,YLR122C
YLR126C,Q12288,YLR126C;L3105,YLR126C
YLR157C-B,P0C2I5,TY1B-LR2;YLRCTy1-2;POL;YLR157C-B;L9632.7,TY1B-LR2
YLR140W,Q12077,YLR140W;L3162,YLR140W
YLR154C-G,Q3E813,YLR154C-G;smORF421,YLR154C-G
YLR156C-A,P0CY03,YLR156C-A,YLR156C-A
YLR169W,O13561,YLR169W,YLR169W
YLR179C,Q06252,YLR179C;L9470.20,YLR179C
YLR184W,Q06267,YLR184W;L9470.7,YLR184W
YLR424C-B,P0C2J6,TY2A-LR2;YLRCTy2-2;GAG;YLR424C-B;L9576.6d,TY2A-LR2
YLR424C-A,P0C2J5,TY2B-LR2;YLRCTy2-2;POL;YLR424C-A;L9576.6c,TY2B-LR2
YLR252W,O13573,YLR252W,YLR252W
YLR279W,O13540,YLR279W;L8003.10A,YLR279W
YLR302C,O13544,YLR302C,YLR302C
YLR311C,Q06158,YLR311C;L8543.10,YLR311C
YLR326W,Q06170,YLR326W,YLR326W
YLR334C,Q06127,YLR334C;L8300.11,YLR334C
YLR345W,Q06137,YLR345W,YLR345W
YLR399W-A,Q8TGM1,YLR399W-A,YLR399W-A
YLR400W,Q06051,YLR400W;L8084.6,YLR400W
YLR407W,Q06070,YLR407W,YLR407W
YLR416C,Q06695,YLR416C;L9931.9,YLR416C
YLR419W,Q06698,YLR419W,YLR419W
YLR462W,O13556,YLR462W,YLR462W
YLR466C-B,Q8TGJ4,YLR466C-B,YLR466C-B
YLR149C-A,P0C5P8,YLR149C-A,YLR149C-A
YLR154W-F,P0C5Q0,YLR154W-F,YLR154W-F
YLR157W-D,P0CE99,YLR157W-D,YLR157W-D
YLR364C-A,P0C5Q1,YLR364C-A,YLR364C-A
YLL066W-B,Q8TGJ7,YLL066W-B,YLL066W-B
YHL014C,P38746,YLF2;YHL014C,YLF2
YPR125W,Q06493,YLH47;MRS7;YPR125W,YLH47
YLL053C,P0CD98,YLL053C;L0587,YLL053C
YML034C-A,A0A023PXP7,YML034C-A,YML034C-A
YMR046W-A,Q6B0Y5,YMR046W-A,YMR046W-A
YMR114C,Q04471,YMR114C;YM9718.13C,YMR114C
YML054C-A,Q3E809,YML054C-A,YML054C-A
YMR084W,A2P2R3,YMR084W,YMR084W
YML099W-A,Q6B2I9,YML099W-A;YML100W-A,YML099W-A
YMR141W-A,P0C5Q4,YMR141W-A;smORF532,YMR141W-A
YMR316C-A,I2HB70,YMR316C-A,YMR316C-A
YMR134W,P40207,YMR134W;YM9375.03,YMR134W
YMR230W-A,Q3E7B5,YMR230W-A,YMR230W-A
YMR294W-A,A0A023PZL7,YMR294W-A,YMR294W-A
YMR272W-A,Q8TGM0,YMR272W-A,YMR272W-A
YMR252C,Q04814,YMR252C;YM9920.06C,YMR252C
YMR254C,Q04838,YMR254C;YM9920.08C,YMR254C
YMR265C,Q03508,YMR265C;YM8156.07C,YMR265C
YMR317W,Q04893,YMR317W;YM9924.09,YMR317W
YMR326C,Q6B0R7,YMR326C,YMR326C
YMR302C,P32843,YME2;PRP12;RNA12;YMR302C;YM9952.04C,YME2
YML084W,Q04521,YML084W,YML084W
YML108W,Q03759,YML108W;YM8339.11,YML108W
YML131W,Q03102,YML131W;YM4987.04,YML131W
YMR018W,Q04364,YMR018W;YM9711.06,YMR018W
YMR102C,Q03177,YMR102C;YM6228.01C;YM6543.09C;YM9718.01C,YMR102C
YNL042W-B,Q3E7Z2,YNL042W-B,YNL042W-B
YNR073C,P0CX09,YNR073C;N3810,YNR073C
YNL146C-A,Q3E7Z1,YNL146C-A,YNL146C-A
YNL319W,P53826,YNL319W;N0343,YNL319W
YNL067W-B,Q3E767,YNL067W-B;YNL067W-A,YNL067W-B
YNL337W,P53821,YNL337W;N0172,YNL337W
YNR042W,P53737,YNR042W;N3423,YNR042W
YNR061C,P53747,YNR061C;N3523,YNR061C
YNR063W,P53749,YNR063W;N3531,YNR063W
YNR065C,P53751,YNR065C;N3539,YNR065C
YNL097C-B,P0C271,YNL097C-B;YNL097C-A,YNL097C-B
YNR071C,P53757,YNR071C;N3605,YNR071C
YNL011C,P53980,YNL011C;N2862,YNL011C
YNL028W,P53967,YNL028W;N2758,YNL028W
YNL057W,P53948,YNL057W;N2436;YNL2436P,YNL057W
YNL108C,P53929,YNL108C;N1962,YNL108C
YNL339W-A,P0CL30,YNL339W-A,YNL339W-A
YNL122C,P53921,YNL122C;N1901,YNL122C
YNL143C,P53908,YNL143C;N1206;N1795,YNL143C
YNL194C,P40169,YNL194C;N1394,YNL194C
YNL208W,P40159,YNL208W;N1338,YNL208W
YNL217W,P40152,YNL217W;N1306,YNL217W
YOR011W-A,Q3E807,YOR011W-A,YOR011W-A
YOR020W-A,Q3E824,YOR020W-A,YOR020W-A
YOR034C-A,Q3E735,YOR034C-A;NOR002C,YOR034C-A
YOL038C-A,Q3E7Z9,YOL038C-A,YOL038C-A
YOR008W-B,P0C5Q9,YOR008W-B,YOR008W-B
YOR093C,Q12275,YOR093C;YOR3170c,YOR093C
YOR102W,Q08503,YOR102W;O3208,YOR102W
YOR142W-A,P0CX59,TY1A-OR;YORWTy1-2;GAG;YOR142W-A;O3364,TY1A-OR
YOL131W,Q08270,YOL131W,YOL131W
YOL013W-B,Q870I1,YOL013W-B;YOL013W-A,YOL013W-B
YOL160W,Q08321,YOL160W;O0250,YOL160W
YOL162W,P0CF19,YOL162W;O0235,YOL162W
YOL166W-A,Q8TGJ1,YOL166W-A,YOL166W-A
YOR199W,Q08604,YOR199W;O4821,YOR199W
YOR203W,Q08621,YOR203W;O4833,YOR203W
YOR218C,Q12249,YOR218C;O5008;O5042;YOR50-8,YOR218C
YOR192C-B,Q12113,TY2B-OR1;YORCTy2-1;POL;YOR192C-B;O4785,TY2B-OR1
YOR343W-A,Q12293,TY2A-OR2;YORWTy2-2;GAG;YOR343W-A;O6301,TY2A-OR2
YOR268C,Q08734,YOR268C,YOR268C
YOR282W,Q08741,YOR282W;O5477,YOR282W
YOR283W,Q12040,YOR283W,YOR283W
YOR293C-A,Q3E7Y7,YOR293C-A,YOR293C-A
YOR331C,Q08786,YOR331C;O6238,YOR331C
YOR338W,Q99326,YOR338W;O6265,YOR338W
YOR376W-A,Q3E805,YOR376W-A,YOR376W-A
YOR379C,Q08903,YOR379C;O6747,YOR379C
YOR394C-A,Q8TGJ0,YOR394C-A,YOR394C-A
YOR161W-B,Q8TGL4,YOR161W-B,YOR161W-B
YOR073W-A,P0C5R3,YOR073W-A;smORF601,YOR073W-A
YER074W-A,Q3E834,YOS1;YER074W-A,YOS1
YML027W,P34161,YOX1;YML027W,YOX1
YPL039W,Q03080,YPL039W,YPL039W
YPR050C,A0A023PZM3,YPR050C;YP9499.07b,YPR050C
YPL071C,Q02864,YPL071C,YPL071C
YPL080C,Q02826,YPL080C;LPF5,YPL080C
YPR096C,O13587,YPR096C;P9513.17C,YPR096C
YPR097W,Q06839,YPR097W,YPR097W
YPL108W,Q02872,YPL108W,YPL108W
YPL113C,Q02961,YPL113C,YPL113C
YPL119C-A,Q3E751,YPL119C-A,YPL119C-A
YPL257W-A,P0CX73,TY1A-PL;YPLWTy1-1;GAG;YPL257W-A;P0725,TY1A-PL
YPR123C,O13566,YPR123C;P9642.4B,YPR123C
YPL135C-A,Q8TGK9,YPL135C-A,YPL135C-A
YPR145C-A,Q2V2P0,YPR145C-A,YPR145C-A
YPR148C,Q06523,YPR148C,YPR148C
YPR158C-C,Q6Q5H1,TY1A-PR3;YPRCTy1-4;GAG;YPR158C-C;P9584.3,TY1A-PR3
YPL150W,Q12152,YPL150W,YPL150W
YPR160C-A,Q8TGK8,YPR160C-A,YPR160C-A
YPR169W-A,P0C5R7,YPR169W-A;smORF672,YPR169W-A
YPR174C,Q06616,YPR174C,YPR174C
YPL197C,Q08953,YPL197C;P1895,YPL197C
YPR202W,Q08993,YPR202W;P9677.1,YPR202W
YPR204W,Q08995,YPR204W,YPR204W
YPL229W,Q99395,YPL229W;P1429,YPL229W
YPL251W,Q12058,YPL251W;P1010,YPL251W
YPL260W,Q08977,YPL260W,YPL260W
YPL264C,Q08980,YPL264C,YPL264C
YPL277C,Q08989,YPL277C,YPL277C
YPR197C,A0A023PXI5,YPR197C,YPR197C
YDL235C,Q07688,YPD1;YDL235C;D0790,YPD1
YFR003C,P43587,YPI1;YFR003C,YPI1
YOL092W,Q12010,YPQ1;YOL092W;O0929,YPQ1
YBR147W,P38279,RTC2;YPQ3;YBR147W;YBR1124,RTC2
YPR108W-A,Q3E7B3,YPR108W-A,YPR108W-A
YPR136C,O13569,YPR136C;P9659.7B,YPR136C
YPR150W,O13572,YPR150W;P9659.2A,YPR150W
YLR120C,P32329,YPS1;YAP3;YLR120C;L2961;L9233.9,YPS1
YDR349C,Q06325,YPS7;YDR349C,YPS7
YER039C-A,P0CD97,YER039C-A,YER039C-A
YIL063C,P40517,YRB2;YIL063C,YRB2
YDR545W,P0CX20,YRF1-1;YDR545W;D3703.4,YRF1-1
YLR466W,O13559,YRF1-4;YLR466W,YRF1-4
YLR467W,P0CX21,YRF1-5;YLR467W;L9040,YRF1-5
YPL283C,P0CX15,YRF1-7;YPL283C,YRF1-7
YBR054W,P38079,YRO2;YBR054W;YBR0507,YRO2
YMR089C,P40341,YTA12;RCA1;YMR089C;YM9582.14C,YTA12
YDR010C,Q12426,YDR010C;PZE110,YDR010C
YER023C-A,Q8TGP2,YER023C-A,YER023C-A
YEL030C-A,Q8TGR5,YEL030C-A,YEL030C-A
YER046W-A,A0A023PZF5,YER046W-A,YER046W-A
YER067C-A,A0A023PYE4,YER067C-A,YER067C-A
YEL075W-A,P89888,YEL075W-A;YEL076W-C,YEL075W-A
YER087C-A,A0A023PYE9,YER087C-A,YER087C-A
YER091C-A,Q02590,YER091C-A,YER091C-A
YER107W-A,A0A023PXJ7,YER107W-A,YER107W-A
YER133W-A,A0A023PZC3,YER133W-A,YER133W-A
YER145C-A,A0A023PYF4,YER145C-A,YER145C-A
YER165C-A,A0A023PZH1,YER165C-A,YER165C-A
YEL053W-A,A0A023PXC2,YEL053W-A,YEL053W-A
YEL023C,P39992,YEL023C,YEL023C
YEL020C,P39994,YEL020C,YEL020C
YLR020C,Q07950,YEH2;YLR020C,YEH2
YEL075C,P39972,YEL075C,YEL075C
YBL060W,P34225,YEL1;YBL060W;YBL0507;YBL0517,YEL1
YER034W,P40022,YER034W,YER034W
YER076C,P40049,YER076C,YER076C
YER084W,P40057,YER084W,YER084W
YER097W,P40062,YER097W,YER097W
YDL072C,Q07451,YET3;YDL072C,YET3
YER121W,P40076,YER121W,YER121W
YER152C,P10356,YER152C,YER152C
YFL021C-A,A0A023PXK7,YFL021C-A,YFL021C-A
YFL041W-A,Q3E817,YFL041W-A,YFL041W-A
YFR045W,P43617,YFR045W,YFR045W
YFR054C,P43622,YFR054C,YFR054C
YFR057W,P43625,YFR057W,YFR057W
YGL014C-A,P0C5N1,YGL014C-A,YGL014C-A
YGL123C-A,Q8TGP1,YGL123C-A,YGL123C-A
YGR038C-B,Q12269,TY1B-GR2;YGRCTy1-2;POL;YGR038C-B;G4126,TY1B-GR2
YGR161W-C,Q3E744,YGR161W-C,YGR161W-C
YGR015C,P53208,YGR015C,YGR015C
YGR021W,P53212,YGR021W,YGR021W
YGR035C,P53222,YGR035C,YGR035C
YGR204C-A,Q8TGT7,YGR204C-A,YGR204C-A
YGR038C-E,P0C2J2,TY2A-GR1;YGRCTy2-1;GAG;YGR038C-E;G4141,TY2A-GR1
YGR053C,P53234,YGR053C,YGR053C
YGR240C-A,Q3E786,YGR240C-A,YGR240C-A
YGR064W,P53240,YGR064W,YGR064W
YGR067C,P53243,YGR067C,YGR067C
YGR117C,P53270,YGR117C;G6172,YGR117C
YGR139W,P53284,YGR139W,YGR139W
YGR153W,P48238,YGR153W;G6661,YGR153W
YGR164W,P53291,YGR164W,YGR164W
YGR176W,P32475,YGR176W,YGR176W
YGL041C-B,Q3E750,YGL041C-B,YGL041C-B
YGR210C,P42942,YGR210C;G7748,YGR210C
YGR266W,P53326,YGR266W,YGR266W
YGR273C,P53329,YGR273C;G9371,YGR273C
YGR290W,P53339,YGR290W,YGR290W
YGL072C,P53161,YGL072C,YGL072C
YGL102C,P53143,YGL102C,YGL102C
YOL128C,Q12222,YGK3;YOL128C,YGK3
YGL140C,P53120,YGL140C,YGL140C
YGL159W,P53110,YGL159W;G1840,YGL159W
YGL176C,P46945,YGL176C;G1636,YGL176C
YGL204C,P53089,YGL204C,YGL204C
YGL260W,P53056,YGL260W;NRB76,YGL260W
YHL046W-A,A0A023PYG5,YHL046W-A,YHL046W-A
YHR049C-A,O13533,YHR049C-A,YHR049C-A
YHR052W-A,P0CL32,YHR052W-A,YHR052W-A
YHR071C-A,A0A023PXF2,YHR071C-A,YHR071C-A
YHR210C,P38893,YHR210C,YHR210C
YHR214C-B,O13535,TY1B-H;YHRCTy1-1;POL;YHR214C-B,TY1B-H
YHR175W-A,Q3E815,YHR175W-A,YHR175W-A
YHR218W,P38899,YHR218W,YHR218W
YHR214W-A,O13534,YHR214W-A,YHR214W-A
YHR213W-A,Q8TGT4,YHR213W-A,YHR213W-A
YHR212W-A,P0CX91,YHR212W-A,YHR212W-A
YHR214C-D,P0CX93,YHR214C-D,YHR214C-D
YHL009W-A,Q6Q5P6,TY4A-H;YHLWTy4-1;GAG;YHL009W-A;YHL008W-B,TY4A-H
YHL017W,P38745,YHL017W,YHL017W
YHL045W,P38726,YHL045W,YHL045W
YHR017W,P32792,YSC83;YHR017W,YSC83
YHR020W,P38708,YHR020W,YHR020W
YMR241W,Q04013,YHM2;YMR241W;YM9408.03,YHM2
YHR078W,P38799,YHR078W,YHR078W
YHR213W,P0CI67,YHR213W,YHR213W
YIL002W-A,Q3E7Z5,YIL002W-A,YIL002W-A
YIL014C-A,Q02598,YIL014C-A,YIL014C-A
YIR020C-B,Q03888,YIR020C-B,YIR020C-B
YIL047C-A,A0A023PYH8,YIL047C-A,YIL047C-A
YCR059C,P25637,YIH1;YCR059C;YCR59C,YIH1
YIL152W,P40455,YIL152W,YIL152W
YIL163C,P40448,YIL163C,YIL163C
YIL166C,P40445,YIL166C,YIL166C
YIL169C,P40442,YIL169C;YI9402.07C,YIL169C
YIL174W,P0CL25,YIL174W,YIL174W
YIR020C,P40575,YIR020C,YIR020C
YIR040C,P40584,YIR040C,YIR040C
YIR044C,P40588,YIR044C,YIR044C
YKR015C,P36111,YKR015C,YKR015C
YLL007C,Q07799,YLL007C;L1353,YLL007C
YLL017W,P0CF33,YLL017W;L1305,YLL017W
YLR099W-A,Q3E798,YLR099W-A,YLR099W-A
YLR194C,Q05777,YLR194C,YLR194C
YLR410W-A,P0C2J4,TY2A-LR1;YLRWTy2-1;GAG;YLR410W-A;L9931.7b,TY2A-LR1
YLR257W,Q06146,YLR257W,YLR257W
YLR269C,O13550,YLR269C,YLR269C
YLR286W-A,Q8TGM4,YLR286W-A,YLR286W-A
YLR294C,O13543,YLR294C;L8003.19A,YLR294C
YLR297W,Q05899,YLR297W,YLR297W
YLR317W,O13553,YLR317W,YLR317W
YLR347W-A,Q8TGM2,YLR347W-A,YLR347W-A
YLR358C,O13565,YLR358C,YLR358C
YLR379W,O13579,YLR379W,YLR379W
YLR428C,O13564,YLR428C,YLR428C
YLR455W,Q06188,YLR455W,YLR455W
YMR031W-A,Q6Q572,YMR031W-A,YMR031W-A
YMR075C-A,Q6B0Y7,YMR075C-A,YMR075C-A
YMR086C-A,Q6Q571,YMR086C-A,YMR086C-A
YML094C-A,Q12744,YML094C-A;YML095C-A,YML094C-A
YMR122C,Q03879,YMR122C;YM8564.04C,YMR122C
YML100W-A,Q8TGT0,YML100W-A,YML100W-A
YML040W,P0CX76,TY1A-ML2;YMLWTy1-2;GAG;YML040W;YM8054.03,TY1A-ML2
YMR135W-A,Q6B0X1,YMR135W-A,YMR135W-A
YMR045C,Q04214,TY1B-MR1;YMRCTy1-3;POL;YMR045C;YM9532.10C,TY1B-MR1
YMR050C,Q04670,TY1B-MR2;YMRCTy1-4;POL;YMR050C;YM9796.03C,TY1B-MR2
YMR304C-A,A0A023PYJ7,YMR304C-A,YMR304C-A
YMR155W,Q03795,YMR155W;YM8520.04,YMR155W
YMR316C-B,A0A023PXQ9,YMR316C-B,YMR316C-B
YMR160W,Q03823,YMR160W;YM8520.09,YMR160W
YMR166C,Q03829,YMR166C;YM8520.15C,YMR166C
YMR181C,Q03231,YMR181C;YM8010.11C,YMR181C
YMR196W,Q04336,YMR196W;YM9646.09,YMR196W
YMR210W,Q03649,YMR210W;YM8261.04,YMR210W
YMR244W,Q04018,YMR244W;YM9408.06,YMR244W
YMR194C-A,P0C5Q6,YMR194C-A,YMR194C-A
YMR321C,Q04898,YMR321C;YM9924.13C,YMR321C
YNL150W,P53902,YNL150W;N1773,YNL150W
YNL170W,P53888,YNL170W;N1688,YNL170W
YNL184C,P53876,YNL184C;N1627,YNL184C
YOR022C,Q12204,YOR022C;OR26.12,YOR022C
YOR053W,Q08428,YOR053W;O2799;YOR29-04,YOR053W
YPL035C,O13521,YPL035C,YPL035C
YBR183W,P38298,YPC1;YBR183W;YBR1305,YPC1
YBR028C,P38070,YPK3;YBR028C;YBR0312,YPK3
YPL114W,O13518,YPL114W,YPL114W
YPR002C-A,Q6B0V7,YPR002C-A,YPR002C-A
YPR014C,Q6B0W2,YPR014C;LPZ13C;YP9531.07,YPR014C
YPR142C,O13570,YPR142C;P9659.16B,YPR142C
YPR077C,O13583,YPR077C;P9513.9B,YPR077C
YGL259W,P53057,YPS5;YGL259W;NRA165,YPS5
YKL214C,P36036,YRA2;YKL214C,YRA2
YDR002W,P41920,YRB1;CST20;HTN1;SFO1;YDR002W;YD8119.08,YRB1
YNL138W-A,P0C074,YSF3;RCP10;YNL138W-A,YSF3
YPR107C,Q06102,YTH1;YPR107C,YTH1
YNL237W,P53584,YTP1;YNL237W;N1129,YTP1
YOL109W,Q08245,ZEO1;YOL109W;O0738,ZEO1
YOR087W,Q12324,YVC1;YOR087W;YOR088W;YOR3151W,YVC1
YDR285W,P31111,ZIP1;YDR285W;D9819.9,ZIP1
YGR211W,P53303,ZPR1;YGR211W,ZPR1
YOL154W,Q12512,ZPS1;YOL154W;AOB249,ZPS1
YOL028C,Q08182,YAP7;YOL028C,YAP7
YBL100W-C,P0C269,YBL100W-C;YBL101W-C,YBL100W-C
YBR056C-B,P0C5L0,YBR056C-B,YBR056C-B
YBL071C,P38185,YBL071C;YBL0615,YBL071C
YBL077W,P38183,YBL077W;YBL0733,YBL077W
YBR016W,P38216,YBR016W;YBR0222,YBR016W
YBR032W,P38223,YBR032W;YBR0317,YBR032W
YBR071W,P38243,YBR071W;YBR0712,YBR071W
YBR099C,P38258,YBR099C;YBR0828,YBR099C
YBR113W,P38267,YBR113W;YBR0908E,YBR113W
YCR018C-A,Q96VH1,YCR018C-A,YCR018C-A
YCL001W-B,Q96VH2,YCL001W-B,YCL001W-B
YCL048W-A,Q2V2Q2,YCL048W-A,YCL048W-A
YCR075W-A,Q3E830,YCR075W-A,YCR075W-A
YCR097W-A,Q96VG6,YCR097W-A,YCR097W-A
YCR087C-A,P37263,YCR087C-A;YCRX16C,YCR087C-A
YCL076W,P25602,YCL076W;YCL76W,YCL076W
YDL016C,Q12115,YDL016C,YDL016C
YDR018C,Q12185,YDR018C;PZF396;YD9335.04C,YDR018C
YDL032W,Q12281,YDL032W;D2767,YDL032W
YDR102C,Q03864,YDR102C,YDR102C
YDL118W,Q07535,YDL118W,YDL118W
YDL121C,Q07541,YDL121C,YDL121C
YDR131C,Q03899,YDR131C,YDR131C
YDR149C,A0A023PXH9,YDR149C,YDR149C
YDL158C,Q12047,YDL158C,YDL158C
YDR169C-A,Q3E789,YDR169C-A;smORF118;SR2,YDR169C-A
YDL180W,Q12301,YDL180W,YDL180W
YDL186W,P48568,YDL186W;D1281,YDL186W
YDR193W,P0C5E0,YDR193W,YDR193W
YDL199C,Q12407,YDL199C;D1209,YDL199C
YDL213W-A,Q00590,YDL213W-A;D1019,YDL213W-A
YDR034C-D,Q12472,TY2B-DR1;YDRCTy2-1;POL;YDR034C-D;YD9673.05c,TY2B-DR1
YDR239C,Q03780,YDR239C,YDR239C
YDL240C-A,P0C5L8,YDL240C-A,YDL240C-A
YDR246W-A,Q3E763,YDR246W-A;smORF127,YDR246W-A
YDR524C-B,Q3E6R4,YDR524C-B,YDR524C-B
YDR274C,P87283,YDR274C;D9954.4A,YDR274C
YDR366C,P87287,YDR366C,YDR366C
YDR381C-A,Q3E6R5,YDR381C-A,YDR381C-A
YDR387C,Q04162,YDR387C,YDR387C
YDR406W-A,P0C5M2,YDR406W-A;smORF144,YDR406W-A
YDR426C,P87268,YDR426C,YDR426C
YDR445C,Q04100,YDR445C,YDR445C
YDR461C-A,Q2V2P7,YDR461C-A,YDR461C-A
YDR094W,A0A023PYD3,YDR094W,YDR094W
YPL087W,Q02896,YDC1;YPL087W;LPG21W,YDC1
YDR133C,Q03904,YDR133C,YDR133C
YER006C-A,A0A023PXI8,YER006C-A,YER006C-A
YEL018C-A,A0A023PYD9,YEL018C-A,YEL018C-A
YER041W,P40028,YEN1;YER041W,YEN1
YER079W,P40052,YER079W,YER079W
YKL065C,P35723,YET1;YKL065C;YKL331,YET1
YFL064C,P43540,YFL064C,YFL064C
YFL067W,P43537,YFL067W,YFL067W
YFR016C,P43597,YFR016C,YFR016C
YGL007C-A,Q8TGU0,YGL007C-A,YGL007C-A
YGL036W,P53185,YGL036W,YGL036W
YGR068W-A,Q8TGN8,YGR068W-A,YGR068W-A
YGR121W-A,Q3E816,YGR121W-A,YGR121W-A
YGR011W,P53205,YGR011W,YGR011W
YHR180C-B,P0C5N5,YHR180C-B;smORF286,YHR180C-B
YHR193C-A,A0A023PYH5,YHR193C-A,YHR193C-A
YHR219W,P38900,YHR219W,YHR219W
YHR212C,P0CX89,YHR212C,YHR212C
YHR214W,P0CX19,YHR214W,YHR214W
YHR218W-A,A0A023PXF5,YHR218W-A,YHR218W-A
YHR219C-A,P0CL34,YHR219C-A,YHR219C-A
YHR213W-B,Q8TGK1,YHR213W-B,YHR213W-B
YHR032W-A,P0C5N6,YHR032W-A,YHR032W-A
YHL009W-B,P0C2J7,TY4B-H;YHLWTy4-1;POL;YHL009W-B;YHL008W-A,TY4B-H
YHR045W,P38775,YHR045W,YHR045W
YHR112C,P38716,YHR112C,YHR112C
YIR017W-A,Q03885,YIR017W-A,YIR017W-A
YIR036W-A,A0A023PYI5,YIR036W-A,YIR036W-A
YIL066W-A,A0A023PXF8,YIL066W-A,YIL066W-A
YIL071W-A,A0A023PZF3,YIL071W-A,YIL071W-A
YIL100C-A,Q03884,YIL100C-A,YIL100C-A
YIL105W-A,Q8TGN5,YIL105W-A,YIL105W-A
YIL156W-B,Q2V2P4,YIL156W-B,YIL156W-B
YJL225W-A,P0CL42,YJL225W-A,YJL225W-A
YIL012W,P40551,YIL012W,YIL012W
YIL102C,P40488,YIL102C,YIL102C
YIL108W,P40483,YIL108W,YIL108W
YMR151W,P28626,YIM2;YMR151W;YM9375.21,YIM2
YIL141W,P40461,YIL141W,YIL141W
YIL165C,P40446,YIL165C;YI9402.10AC,YIL165C
YIL175W,P0CL23,YIL175W,YIL175W
YIR035C,P40579,YIR035C,YIR035C
YIR042C,P40586,YIR042C,YIR042C
YJR005C-A,Q3E827,YJR005C-A,YJR005C-A
YJR038C,P47106,YJR038C;J1612,YJR038C
YJR112W-A,Q3E743,YJR112W-A,YJR112W-A
YJR026W,P0CX74,TY1A-JR1;YJRWTy1-1;GAG;YJR026W;J1555,TY1A-JR1
YJR027W,P47098,TY1B-JR1;YJRWTy1-1;POL;YJR027W;J1560,TY1B-JR1
YJR140W-A,Q8TGN1,YJR140W-A,YJR140W-A
YJR029W,P47100,TY1B-JR2;YJRWTy1-2;POL;YJR029W;J1570,TY1B-JR2
YJR056C,P47115,YJR056C;J1710,YJR056C
YJR061W,P40355,YJR061W;J1736,YJR061W
YJR071W,P47121,YJR071W;J1818,YJR071W
YJR096W,P47137,YJR096W;J1926,YJR096W
YJL077W-B,Q8TGT3,YJL077W-B,YJL077W-B
YJR114W,P47151,YJR114W;J2024,YJR114W
YJR120W,P47157,YJR120W;J2039,YJR120W
YJR124C,P47159,YJR124C;J2046,YJR124C
YJL007C,P47080,YJL007C;J1379,YJL007C
YJL027C,P47063,YJL027C;J1269,YJL027C
YJL032W,P47059,YJL032W;J1252,YJL032W
YJL043W,P47053,YJL043W;J1204,YJL043W
YJL049W,P47048,YJL049W;J1162,YJL049W
YJL222W-B,P0CL24,YJL222W-B,YJL222W-B
YJL120W,P47020,YJL120W;J0734,YJL120W
YJL132W,P47014,YJL132W;J0678,YJL132W
YJL144W,P47009,YJL144W;J0646,YJL144W
YJL175W,P46991,YJL175W;J0502,YJL175W
YJL202C,P39532,YJL202C;J0323,YJL202C
YJL220W,P40891,YJL220W;HRC150;J0220,YJL220W
YJR008W,P47085,YJR008W;J1431;YJR83.9,YJR008W
YKL023C-A,Q2V2P3,YKL023C-A,YKL023C-A
YKL068W-A,Q3E826,YKL068W-A,YKL068W-A
YKR032W,P36127,YKR032W,YKR032W
YKL036C,P32859,YKL036C;YKL249,YKL036C
YKL063C,P35725,YKL063C;YKL327,YKL063C
YKL071W,P36086,YKL071W,YKL071W
YKL091C,P33324,YKL091C,YKL091C
YKL097C,P34245,YKL097C;YKL445,YKL097C
YKL177W,P34238,YKL177W,YKL177W
YKL187C,P34231,YKL187C,YKL187C
YKL202W,P36042,YKL202W,YKL202W
YKR011C,Q02209,YKR011C;YK110,YKR011C
YLL020C,Q07811,YLL020C;L1219,YLL020C
YLR053C,Q12026,YLR053C;L2137,YLR053C
YLL054C,Q12244,YLL054C;L0584,YLL054C
YLL066C,Q99208,YLL066C;L0519;L0532,YLL066C
YLL067C,Q07888,YLL067C;L0111;L0503;L0509,YLL067C
YLR101C,Q08027,YLR101C;L2705,YLR101C
YLR111W,Q12528,YLR111W;L2925;L9354.4,YLR111W
YLR035C-B,P0CX68,TY1A-LR1;YLRCTy1-1;GAG;YLR035C-B;L1823,TY1A-LR1
YLR035C-A,Q12088,TY1B-LR1;YLRCTy1-1;POL;YLR035C-A;L1807,TY1B-LR1
YLR157C-A,P0CX72,TY1A-LR2;YLRCTy1-2;GAG;YLR157C-A;L9632.7,TY1A-LR2
YLR146W-A,Q2V2P1,YLR146W-A,YLR146W-A
YLR256W-A,P0C2I8,TY1A-LR4;YLRWTy1-4;GAG;YLR256W-A;L9672.1,TY1A-LR4
YLR156W,P0CE96,YLR156W;L9632.3,YLR156W
YLR162W,Q06235,YLR162W,YLR162W
YLR173W,Q06247,YLR173W,YLR173W
YLR236C,A0A023PZG4,YLR236C,YLR236C
YLR255C,O13574,YLR255C,YLR255C
YLR264C-A,Q3E732,YLR264C-A,YLR264C-A
YLR282C,O13542,YLR282C;L8003.11A,YLR282C
YLR285C-A,Q3E771,YLR285C-A,YLR285C-A
YLR287C,Q05881,YLR287C,YLR287C
